"키워드(2026.06.01.~2026.06.30.),2439317",,,,,,,,,
일별,시간대별,캠페인,키워드,PC/모바일 매체,노출수,클릭수,클릭률(%),평균 CPC,총비용
2026.06.19.,20시~21시,개인회생_에이스,개인회생,모바일,5,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생,모바일,7,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생,모바일,5,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생,모바일,2,0,0,0,0
2026.06.25.,20시~21시,개인회생_에이스,개인회생,모바일,18,1,5.56,21150,21150
2026.06.26.,20시~21시,개인회생_에이스,개인회생,모바일,44,1,2.27,18223,18223
2026.06.29.,20시~21시,개인회생_에이스,개인회생,모바일,14,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생,모바일,1,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생기각,PC,1,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생기간,PC,2,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생기간,PC,3,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생기간,PC,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생무료상담,PC,1,0,0,0,0
2026.06.19.,20시~21시,개인회생_에이스,개인회생미납,PC,1,0,0,0,0
2026.06.17.,20시~21시,개인회생_에이스,개인회생법률사무소,PC,1,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생법률사무소,PC,1,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생법무법인,모바일,7,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생법무법인,모바일,1,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생법무법인,모바일,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생변호사,PC,2,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생변호사,PC,5,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생변호사,PC,7,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생변호사,PC,2,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생변호사,PC,2,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생변호사,PC,2,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생변호사,PC,5,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생변호사,PC,4,0,0,0,0
2026.06.19.,20시~21시,개인회생_에이스,개인회생변호사,PC,12,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생변호사,PC,6,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생변호사,PC,3,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생변호사,PC,4,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생변호사,PC,1,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생변호사,모바일,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생변호사,모바일,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생변호사,모바일,1,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생변호사,모바일,1,0,0,0,0
2026.06.19.,20시~21시,개인회생_에이스,개인회생변호사,모바일,2,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생변호사,모바일,4,0,0,0,0
2026.06.25.,20시~21시,개인회생_에이스,개인회생변호사,모바일,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생비용,PC,1,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생비용,PC,2,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생비용,모바일,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생상담,PC,1,1,100,19017,19017
2026.06.25.,20시~21시,개인회생_에이스,개인회생상담,PC,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생상담,모바일,1,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생상담,모바일,6,1,16.67,19543,19543
2026.06.05.,20시~21시,개인회생_에이스,개인회생상담,모바일,2,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생상담,모바일,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생상담,모바일,8,1,12.5,13074,13074
2026.06.16.,20시~21시,개인회생_에이스,개인회생상담,모바일,2,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생상담,모바일,2,0,0,0,0
2026.06.25.,20시~21시,개인회생_에이스,개인회생상담,모바일,2,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생상담,모바일,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생서류,PC,1,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생신청,PC,2,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생신청,PC,6,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생신청,PC,1,0,0,0,0
2026.06.25.,20시~21시,개인회생_에이스,개인회생신청,PC,11,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생신청,모바일,15,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생신청,모바일,15,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생신청,모바일,8,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생신청,모바일,3,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생신청,모바일,3,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생신청,모바일,5,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생신청,모바일,1,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생신청,모바일,8,0,0,0,0
2026.06.17.,20시~21시,개인회생_에이스,개인회생신청,모바일,5,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생신청,모바일,5,0,0,0,0
2026.06.19.,20시~21시,개인회생_에이스,개인회생신청,모바일,4,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생신청,모바일,2,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생신청,모바일,6,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생신청,모바일,11,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생신청,모바일,3,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생신청,모바일,5,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생신청방법,PC,3,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생신청방법,PC,1,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생신청방법,모바일,1,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생신청방법,모바일,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생신청비용,PC,1,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생신청비용,PC,1,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생신청비용,PC,2,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,1,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,3,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,2,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,2,1,50,10581,10581
2026.06.08.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,1,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,3,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,3,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,1,0,0,0,0
2026.06.17.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,1,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생신청비용,모바일,3,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생신청자격,PC,3,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생신청자격,PC,5,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생신청자격,PC,5,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생신청자격,PC,8,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생신청자격,PC,1,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생신청자격,PC,2,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생신청자격,PC,2,0,0,0,0
2026.06.17.,20시~21시,개인회생_에이스,개인회생신청자격,PC,3,1,33.33,30512,30512
2026.06.18.,20시~21시,개인회생_에이스,개인회생신청자격,PC,2,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생신청자격,PC,6,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생신청자격,PC,4,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생신청자격,PC,5,1,20,30797,30797
2026.06.25.,20시~21시,개인회생_에이스,개인회생신청자격,PC,8,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생신청자격,PC,3,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생신청자격,PC,3,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,13,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,30,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,19,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,31,1,3.23,17568,17568
2026.06.05.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,11,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,3,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,6,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,3,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,5,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,8,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,37,1,2.7,18572,18572
2026.06.17.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,11,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,24,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,29,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,4,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,14,0,0,0,0
2026.06.25.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,39,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,30,1,3.33,20600,20600
2026.06.29.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,32,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생신청자격,모바일,16,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생신청조건,PC,1,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생자격,PC,1,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생자격,PC,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생자격,모바일,10,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생자격,모바일,2,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생자격,모바일,2,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생자격,모바일,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생재신청,PC,4,0,0,0,0
2026.06.15.,20시~21시,개인회생_에이스,개인회생재신청,PC,2,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생재신청,PC,4,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생재신청,PC,1,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생전문,PC,1,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생전문,모바일,1,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생절차,PC,1,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생제도,PC,1,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생제도,PC,2,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생조건,PC,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생파산,PC,2,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생파산,PC,3,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.24.,20시~21시,개인회생_에이스,개인회생파산,PC,2,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.30.,20시~21시,개인회생_에이스,개인회생파산,PC,1,0,0,0,0
2026.06.01.,20시~21시,개인회생_에이스,개인회생파산,모바일,6,0,0,0,0
2026.06.02.,20시~21시,개인회생_에이스,개인회생파산,모바일,3,0,0,0,0
2026.06.03.,20시~21시,개인회생_에이스,개인회생파산,모바일,4,0,0,0,0
2026.06.04.,20시~21시,개인회생_에이스,개인회생파산,모바일,1,0,0,0,0
2026.06.05.,20시~21시,개인회생_에이스,개인회생파산,모바일,3,0,0,0,0
2026.06.08.,20시~21시,개인회생_에이스,개인회생파산,모바일,6,0,0,0,0
2026.06.09.,20시~21시,개인회생_에이스,개인회생파산,모바일,3,0,0,0,0
2026.06.10.,20시~21시,개인회생_에이스,개인회생파산,모바일,5,0,0,0,0
2026.06.11.,20시~21시,개인회생_에이스,개인회생파산,모바일,2,0,0,0,0
2026.06.12.,20시~21시,개인회생_에이스,개인회생파산,모바일,4,1,25,20782,20782
2026.06.15.,20시~21시,개인회생_에이스,개인회생파산,모바일,9,0,0,0,0
2026.06.16.,20시~21시,개인회생_에이스,개인회생파산,모바일,10,1,10,15987,15987
2026.06.17.,20시~21시,개인회생_에이스,개인회생파산,모바일,2,0,0,0,0
2026.06.18.,20시~21시,개인회생_에이스,개인회생파산,모바일,12,1,8.33,21935,21935
2026.06.19.,20시~21시,개인회생_에이스,개인회생파산,모바일,5,0,0,0,0
2026.06.22.,20시~21시,개인회생_에이스,개인회생파산,모바일,8,0,0,0,0
2026.06.23.,20시~21시,개인회생_에이스,개인회생파산,모바일,5,1,20,22671,22671
2026.06.24.,20시~21시,개인회생_에이스,개인회생파산,모바일,3,0,0,0,0
2026.06.25.,20시~21시,개인회생_에이스,개인회생파산,모바일,4,0,0,0,0
2026.06.26.,20시~21시,개인회생_에이스,개인회생파산,모바일,3,0,0,0,0
2026.06.29.,20시~21시,개인회생_에이스,개인회생파산,모바일,5,0,0,0,0
